Name,Barcode,BaseUnit,Price_Amount,GroupCode,Unnamed: 5,Unnamed: 6,Unnamed: 7,is_valid_barcode
BINI JAMMU CHICKEN CURRY,5060455030095,,10.99,,,,,True
BINI LAMB & SPINACH CURRY,5060455030002,,13.99,,,,,True
BINI MOGHUL CHICKEN CURRY,5060455030026,,11.99,,,,,True
MORELLI BUSIATE PASTA,8009167012248,,5.59,,,,,True
BORNIBUS BEARNAISE,3592860018839,,4.49,,,,,True
SARAH DARLINGTONS PICKLED ONIONS,5030563000273,,4.99,,,,,True
DELBA VEGAN OAT BREAD,4007933222765,,2.79,,,,,True
M/V ITALIAN LADYFINGER GF,8000350005795,,2.99,,,,,True
COSMIN MARAR DILL,5941390003484,,1.29,GROCERY,,,,True
7ATE9 CRUST FILO PASTRY,5200408802328,,3.49, GENERAL,,,,True
7ATE9 COUNTRY FILO PASTRY,5200408802335,,3.49, GENERAL,,,,True
AMISA SPELT PUFFS,5032722307179,,2.99, GENERAL,,,,True
AMISA HONEY PUFFS,5032722307889,,3.79, GENERAL,,,,True
ITSU CHICK-N RAMEN POT,5060262489741,,2.39,,,,,True
ITSU CRYSTAL SEASAME GLAZE POT,5060960661562,,2.39,,,,,True
RF THAI TASTE THAI GREEN CURRY KIT,5055036901857,,2.99, GENERAL,,,,True
GRACE PLANTAIN CHIPS CHILLI,5035139218038,,1.49,CRISP&NUTS&SNACK,,,,True
INES ROSALES ROSEMARY TORTAS,8410637116432,,3.39, GENERAL,,,,True
INES ROSALES LEMON,8410637116692,,3.39, GENERAL,,,,True
MUTTI KETCHUP,8005110004674,,3.59, GENERAL,,,,True
HOMEFRE BBQ BRIQUETTES,5017974011258,,4.49,,,,,True
HOMEFIRE BBQ LIGHTING FLUID,5017974004014,,3.99,HOUSEHOLD & HEALTH & BEAUTY,,,,True
HOMEFIRE INSTANT BBQ LARGE,5014404020088,,5.49,,,,,True
HOMEFIRE INSTANT BBQ SMALL,5017974012491,,2.99,,,,,True
MISTER F CHILI LIME,5060367451353,,2.49, GENERAL,,,,True
OSSA GELATINE,5060686120213,,35.39,,,,,True
XOXO TROPICAL FRUITS,5065015569121,,2.29, GENERAL,,,,True
FOLKINGTONS SODA WATER 8PACK,5060042981618,,8.49,,,,,True
FOLKINGTONS INDIAN TONIC WATER 8PCK,5060042981458,,8.49,,,,,True
BELVOIR RASBERRY LEMON CORDIAL,5022019480203,,6.49,,,,,True
BELVOIR GINGER CORDIAL,5022019090204,,7.19,,,,,True
BELVOIR BLUEBERRY BLACKCURRANT CORDIAL,5022019560202,,6.49,,,,,True
HOMEFITE LUMPWOOD,5017974010879,,6.79,,,,,True
NONGSHIM SUPER SPICY POT,8801043049566,,1.99,,,,,True
NINGSHIM KIMCHI POT,8801043028158,,1.99,,,,,True
VITA COCO PRESSED,898999011288,,2.99, GENERAL,,,,True
TAHIRA PREMIUM MEDJOOL DATES,5034525012854,,3.99,,,,,True
SCHWEPPES SLIMLINE TONIC,5000112557350,,1.75,,,,,True
SCHWEPPES SLIMLINE BITTER LEMON,5449000133441,,1.59,SOFT DRINKS,,,,True
SCHWEPPES SODA WATER,5449000133410,,1.59,SOFT DRINKS,,,,True
CLEARSPRING RICE MIRIN,5021554005476,,5.49,,,,,True
STRONG ROOS CREAMY MAC,5391528181391,,4.29,,,,,True
STRONG ROOTS VEGGIE MASALA,5391528181377,,4.29,,,,,True
NATURYA CACAONBS,5060238480345,,6.59,,,,,True
PROPER CHIPS BBQ LENTIL CHIPS,5060283762212,,2.49, GENERAL,,,,True
ELIT ANGEL CHOCOLATE,8698701043246,,7.49, GENERAL,,,,True
RITTER SPORT BUTTER BISCUIT,4000417214003,,2.49,CRISP&NUTS&SNACK,,,,True
DESERT JEWELS MEDJOOL DATES,5055713324115,,9.59,,,,,True
ODYSEA NOCELLARA OLIVES,5029223010240,,3.19,,,,,True
ODYSEA BG HALKIDIKI OIVES,5029223010189,,3.49, GENERAL,,,,True
RF ODYSEA BIG KALAMATA OLIVES,5029223010165,,2.99, GENERAL,,,,True
KOSKA SESAME PASTE,8690710030323,,4.99,GROCERY,,,,True
ORGIBITE PISTACHIO CREAM,8683808606319,,7.29,,,,,True
THAI TASTE RICE NOODLES TURMERIC,5055036901949,,2.69,,,,,True
ELIT DUBAI CHOC COCONUT,8698701041303,,2.69,,,,,True
ODYSEA BIG GORDAL OLIVES,5029223011483,,3.49, GENERAL,,,,True
TONYS BISCUT MIX CHOC,8720701148406,,3.79,,,,,True
MONTEZUMAS 37% MILK CHOC,5060719928007,,4.99,,,,,True
SOFT NOUGAT CHOCOLATE,8052789119666,,4.99,,,,,True
FOREST FEAST CHILLI HONEY,5022374050325,,3.79, GENERAL,,,,True
BEAR FRUIT STRAWBERRIS,5060139436571,,1.29, GENERAL,,,,True
LO BROS FRUIT CRUSH,5060593391249,,2.99,,,,,True
HIP POP BERRIES & CHERRIES,5060512671926,,2.29,,,,,True
NUTYY BRUCE UNSWEETENED ALMOND MILK,5060593390822,,3.19,,,,,True
HARESFIELD FARM EGGS MEDIUM,700461011750,,3.69,,,,,True
JUST NATURAL ORGANIC BLK BELUGA,5056078807497,,4.99,GROCERY,,,,True
ODYSEA GREEK HARVEST EXT OLIVE OIL,5029223011735,,10.99, GENERAL,,,,True
PERRIER GLASS,3179732348814,,1.49,SOFT DRINKS,,,,True
SAKA WATER 1.5 LITER MULTI PACK,8697520000041,,4.49,,,,,True
RF WASA FIBRE,7300400117852,,1.69, GENERAL,,,,True
DECECCO TAGLIATELLE 107,8001250501073,,2.39,,,,,True
TERRALUCEA EXT VIRGIN OLIVE OIL,5065023000005,,10.99, GENERAL,,,,True
TERRALUCEA EXT VIRGIN OLIVE OIL,5065023000012,,6.49, GENERAL,,,,True
LOW BRO GINGER N LEMON,5060593390006,,2.99, GENERAL,,,,True
ELIT DUBAI PISTACHIO,8698701041570,,2.99, GENERAL,,,,True
Dubai milk whit coconut cream,8698701041310,,6.49,,,,,True
EAT REALHUMMUS CHIPS LIME CHILLI SEA SALT,5060878780935,,2.49,,,,,True
EAT REAL HUMMUS CHIPS CARAMELISED ONION BALSAMIC,5060878780874,,2.49,,,,,True
EAT REAL HUMMUS CHIPS ITALIAN CHEESE BLACK PEPPER,5060878780881,,2.49,,,,,True
EAT REAL LENTIL CHIPS CHARGRILLED PEPPER SMOKED PAPRIKA,5060878780898,,2.49,,,,,True
EAT REAL LENTIL CHIPS GREEK CHEESE TOMATO,5060878780904,,2.49, GENERAL,,,,True
DELICIUS VONGOLE,8006460026200,,4.99, GENERAL,,,,True
MR ORGANIC CANNELLINI BEAN JAR,5060178075298,,2.49,,,,,True
BLUE DRAGON RICE VINEGAR,5010338404376,,2.39,GROCERY,,,,True
RF BRETS PESTO MOZZARELLA,3497917003687,,3.39, GENERAL,,,,True
KIKKOMAN SWEET SOY SAUCE,8715035220300,,2.99,GROCERY,,,,True
YUTAKA MISO SOUP VEGAN,5014276701061,,1.09,,,,,True
GEO ORGANICS THAI YELLOW CURRY PASTE,5060005460778,,4.99, GENERAL,,,,True
CHILLI NO.5 MEXICAN FURY,5060831310186,,7.49,,,,,True
RANA MUSHROOM TAGLIATELLE,8001665730853,,6.59,,,,,True
RANA SPAGHETTI CARBONARA,8001665729222,,6.59,,,,,True
THAI TASTE PAD THAI KIT,5055036901888,,3.69,,,,,True
THAI TASTE RED CURRY KIT,5055036901864,,3.69,,,,,True
CLEARSPRING IRIGOMA WHOLE SESAME SEEDS,5021554005155,,3.99, GENERAL,,,,True
NATRAL COOL PINEAPPLE,4026813420268,,5.29,,,,,True
RF RIO TUNA X3,8004030103191,,5.99, GENERAL,,,,True
ZEROLLA MOUTHWASH TABS LEMON,5065015707127,,5.99,,,,,True
ZEROLLA MOUTHWASH TABS MINT,5065015707134,,5.99,,,,,True
ZEROLLA TOOTHPASTE MINT,5065015707264,,5.99,,,,,True
ZEROLLA TOOTHPASTE LEMON,5065015707271,,5.99,,,,,True
ZEROLLA DENTAL FLOSS,5065015707196,,3.99,,,,,True
ZEROLLA KIDS TOOTHBRUSH,5065015707233,,2.99,,,,,True
ZEROLLA MEDIUM TOOTHBRUSH,5065015707219,,2.99,,,,,True
DIFORTI SICILIAN ANCHOVY SAUCE,8032680560316,,9.99,,,,,True
SAN C WAFFLE CHIPS,8003130186745,,2.79,,,,,True
PITES KOLIOS CLASSIC FLATBREAD,5214000193210,,2.99,,,,,True
GALBANI MOZZARELLA CUCINA,8000430132045,,6.19, GENERAL,,,,True
DULCESOL RYE BREAD,8410087415093,,3.29,,,,,True
PROPER CORN SMOKY AND SWEET PAPRIKA POPCORN,5060283763080,,1.99,,,,,True
STICKS SNACK JAMON SERRANO,8411030024454,,1.89,,,,,True
STICK SNACK CHORIZO,8411030024461,,1.89,,,,,True
ITSU MISO EASY TRADITIONAL,5060262485408,,2.59,,,,,True
ITSU SEAWEED THINS SEA SALT,5060960661371,,3.89, GENERAL,,,,True
ITSU SEAWEED THINS WASABI,5060960661357,,3.89, GENERAL,,,,True
ITSU SEAWEED THINS SWEET SOY,5060960661395,,3.89,,,,,True
ITSU CRISPY CHILLI OIL,5060960663948,,2.69, GENERAL,,,,True
JDS XTRA HOT HONEY,5070000169521,,8.29,,,,,True
CANDY KITTENS WANDERLUST,5060384263335,,3.49,,,,,True
PERELLO EXTRA VIRGIN OLIVE OIL,8437027209000,,12.29,,,,,True
KALLO THREE NUT GRANOLA,5013665117551,,5.09,,,,,True
KALLO SUPERFRUIT GRANOLA,5013665117537,,4.99, GENERAL,,,,True
BANHOEX CHILLI OIL,606110340021,,9.49,,,,,True
MERCHANT GOURMET TRI JAS RICE,5056215600790,,2.69,,,,,True
BONNE MAMAN VANILLA MUFFIN,3178530403459,,4.19,,,,,True
SEGAFREDO FORESTA 1KG,5022841001355,,19.29,,,,,True
BONNE MAMAN CHERRY COMPOTE,3045320073577,,6.49,,,,,True
BONNE MAMAN APRICOT COMPOTE,3045320073584,,6.49,,,,,True
BONNE MAMAN BERRIES CHERRIES,3045320094145,,4.59,,,,,True
BONNE MAMAN BLACK CHERRY,3045320512823,,4.99,,,,,True
BONNE MAMAN WILD BLUEBERRY,3045320094091,,4.99,GROCERY,,,,True
BONNE MAMAN RASPBERRY,3045320094084,,4.99,GROCERY,,,,True
MR ORGANIC GRILLED ARTICHOKE,5060178073454,,5.89, GENERAL,,,,True
CRISPR BITES WAFFLE CONES MILK,5070002617808,,2.29,,,,,True
ITSU SOBA NOODLES,5060262489956,,1.79,,,,,True
AMISA GF BREAKFAST ROLLS,5032722320208,,4.19,,,,,True
RF BRETS CURRY SAUCE,3497917003588,,3.39, GENERAL,,,,True
RF BRETS CHEDDAR JALEPENO,3497917003564,,3.39, GENERAL,,,,True
RF BRETS FROMAGE FRAIS HERB,3497917001263,,3.39, GENERAL,,,,True
VEGEATS SOUR CREAM ONION,8681982003146,,1.49,,,,,True
VEGEATS CHEDDAR,8681982003122,,1.49,,,,,True
VEGEATS SEA SALT,8681982003344,,1.49,,,,,True
VEGEATS CHILLI LEMON,8681982003153,,1.49,,,,,True
VEGEATS VEGETABLE,8681982003320,,1.49,,,,,True
ORGANIC BELGIAN DARK CHOC BUTTON,5028869090050,,13.99,,,,,True
ORGANIC BELGIAN MILK CHOC,5028869090104,,12.49,,,,,True
ORGANIC WALNUT HALVES,5028869061609,,2.49,,,,,True
ALTER ECO ECUADOR 70%,3700214619254,,4.49, GENERAL,,,,True
ALTER ECO ALMOND DARK,3700214619278,,4.29, GENERAL,,,,True
ALTER ECO MILK CHOC,3700214619292,,4.29, GENERAL,,,,True
CHOC & LOVE COFFE 55%,5060270121886,,5.29,,,,,True
CHOC & LOVE SEA SALT CARAMEL 55%,5060270121893,,5.29,,,,,True
TAMANOI SUSHI VINEGAR POWDER,4902087111111,,4.49,,,,,True
ELLORA VANILLA POWDER,5039112600018,,8.49,,,,,True
DELICOUSLY ELLA LEMON AND POPPYSEED OAT BAR,5060482843552,,1.29,,,,,True
RJ ORIGINAL LIQUORICE,9418315126598,,4.29,,,,,True
RJS RASPBERRY LIQUORICE,9418315126604,,3.99,,,,,True
MIKOS SOUVLAKI SEASONING,5070003086252,,1.59,,,,,True
WILD WEST BEEF JERKY HONEY BBQ,5060030540193,,2.69,DAIRY,,,,True
WILD WEST BEEF JERKY JALAPENO,5060030542098,,2.69,GROCERY,,,,True
CAVENDISH MINT DROPS,4013197767119,,2.99,,,,,True
CAVENDISH BUTTERSCOTCH DROPS,4037719167072,,2.99,,,,,True
CAVENDISH CHERRY DROPS,4013197767027,,2.99,,,,,True
MERCHANT GOURMET MED GRAINS,5056215600561,,3.19,,,,,True
CAVENDISH TROPICAL DROPS,4037719066986,,2.99,,,,,True
CAVENDISH WILD BERRYS DROPS,4037719068317,,2.99,,,,,True
SAITAKU SUSHI MAT,5060194790021,,1.19,,,,,True
SNAFF PIG CRACKLING,634114047851,,1.89,,,,,True
SNAFF PIG SALT PEPPER CRACKLING,604565483140,,1.89,,,,,True
CRUGA BILTONG CHILLI,5060079911077,,2.69,CRISP&NUTS&SNACK,,,,True
SUNRIZE CHOC RAISINS,5060011957408,,3.09,,,,,True
SUNRIZE CHOC HONEYCOMB,5060011957668,,2.69,,,,,True
SUNRIZE CHOC BRAZIL NUTS,5060011957422,,3.19,,,,,True
AUS LIQ MIXED BERRY,9338124000394,,0.89,,,,,True
AUS LIQ LOG ORIGINAL,9338124000370,,0.89,,,,,True
TAZAKI TOYAMA RICE,4905671283706,,6.49, GENERAL,,,,True
HIKARI ORG WHITE MISO,4902663012733,,5.29,,,,,True
ENJUKU KOJI MISO,4902663003007,,6.49,,,,,True
CRUGG ORIGINAL BILTONG,5060079910056,,2.49,,,,,True
SAITUKU SUSHI KIT,5060194790045,,9.59,,,,,True
MIKOS GYROS SEASONING,5070003086245,,1.59,,,,,True
GIA SUN DRIED TOM PASTE,8001830533920,,1.69,,,,,True
GIA CHILLI PUREE,8001830533326,,1.69,,,,,True
REBEL KITCHEN GINGER SHOT,5060376692471,,2.49, GENERAL,,,,True
VIRTUE SOURDOUGH PIZZA BASE,5060821080778,,8.39,,,,,True
MRS DARLINGTON TOMATO CHUTNEY,5030563000136,,3.09,,,,,True
SULA LIQ DROPS,4003455003240,,1.69,,,,,True
SULA FRUIT MIX,4003455340109,,1.69,GROCERY,,,,True
WILD WEST ORIGINAL BILTONG,5060030540810,,2.69,GROCERY,,,,True
GREEN CUISNE HARISSA,5033146964801,,2.09,,,,,True
MRS CRIMBLE VEGAN,5010822991207,,2.69,,,,,True
KOBE SABO OLONGO TEA,4936790512101,,1.59,,,,,True
KOBE SABO GREEN TEA,4936790512156,,1.59,,,,,True
BELVOIR SUMER PUNCH CORDIAL,5022019060207,,6.49,,,,,True
BISCOFF MILK CHOC,5410126003802,,4.99,,,,,True
MENIER SWISS MILK CHOC,7613032539450,,3.19,,,,,True
MENIER SWISS DARK CHOC,5000189120563,,3.19,,,,,True
MENIER SWISS WHITE CHOC,5011673620131,,3.19,,,,,True
DASH CHERY SPARKLING,5060489730978,,1.49,,,,,True
XOXO LYCHEE,5065015569633,,1.89,,,,,True
XOXO RED BERRIES,5065015569145,,2.29, GENERAL,,,,True
HIPPOP GINGER TURMERIC,5060512670837,,2.29,,,,,True
PL KYATIS CHICKPEAS TOMOATO S,5029223012640,,3.99,GENERAL,,,,True
RF ODYSEA SWEET PEPPER MEZE,5029223000852,,3.19, GENERAL,,,,True
ONASSIS VINE LEAVES STUFFED WITH RICE,5202581101014,,3.49, GENERAL,,,,True
ONASSIS GIANT BEANS IN TOM SAUCE,5202581102011,,3.49, GENERAL,,,,True
RF KYATIS PIMENTO STUFFED OLIVES,5029223006960,,3.49, GENERAL,,,,True
RF KYATIS QUEEN PITTED OLIVES,5029223006991,,3.4, GENERAL,,,,True
RF KYATIS PITTED BLACK OLIVES,5029223006946,,3.49, GENERAL,,,,True
ODYSEA PRESERVED BELDI LEMONS,5029223009879,,3.49, GENERAL,,,,True
THE COLLECTIVE IMMUNITY CHERRY,5056138203092,,1.89,,,,,True
WOWSER CHOC SINGLE,5060501860256,,1.99,,,,,True
LITTLE WOWSER SINGLE,5060501860270,,1.99,,,,,True
WOWSER CHOC X3,5060501860225,,5.39,,,,,True
LITTLE WOWSER X3,5060501860249,,5.39,,,,,True
BARNEY JACKS COLA CUBES,5060284872095,,2.99, GENERAL,,,,True
FOREST FEAST SALTED CARAMEL DATES,5022374061604,,4.99, GENERAL,,,,True
RANA BOLOGNESS LASANGE,8001665730815,,5.59,,,,,True
RANA VEG LASANGE,8001665730839,,5.59,,,,,True
LITTLES HOUSE BLEND COFFE,5034718071071,,7.49,,,,,True
TORRES POTATO CHIPS,8426944000340,,4.99,,,,,True
TORRES AVOCADO OIL,8426944000388,,4.99,,,,,True
HUNTER GATHER 100% OLIVE OIL MAYO,604565349552,,6.49, GENERAL,,,,True
ORGIBITE SUN DRIED TOM STRIPS,8683808600126,,3.99,GROCERY,,,,True
SEMI SUN DRIED CHERRY TOM,8683808600119,,3.99, GENERAL,,,,True
ITSU UDON NOODLES,5060960661999,,1.99,,,,,True
ITSU RAMEN NOODLES,5060262489932,,1.99,,,,,True
ODYSEA CAPERS NON PAREILLES,5029223011582,,1.99, GENERAL,,,,True
RF ODYSEA CAPERS,5029223011568,,2.49, GENERAL,,,,True
PEPERONCINI RIPIENA CON TONNO (TUNA),8028695002187,,4.99, GENERAL,,,,True
PEPERONI GRIGLIATI,8028695002101,,3.69,,,,,True
TROPICAL SUN YELLOW COLOURING,5029788170892,,0.99,GROCERY,,,,True
TROPICAL SUN ORANGE COLOURING,5029788170908,,0.99,GROCERY,,,,True
TROPICALSUN RED COLOURING,5029788170885,,0.99,GROCERY,,,,True
JUDES DOG ICE CREAM,5060081115562,,2.09,,,,,True
HALDIRAMS BOMBAY MIX,8904063213839,,1.89,,,,,True
LANCASIRE GRILLING CHEESE,5035251004946,,2.99,,,,,True
THE BERRY COMPANY ACAI JUICE,5034525006662,,4.59,SOFT DRINKS,,,,True
STARBUCKS TRIPLE EXPRESSO,5711953145421,,1.99,,,,,True
SOUL K TOMATO N PEPPER,5070000565118,,1.1,,,,,True
ORGANIX APPLE & DATE FRUIT BARS,5024121422218,,2.99,,,,,True
MONTEZUMAS GIANT CHOC BUTTONS,5060719928083,,3.39, GENERAL,,,,True
UFC COCONUT WATER,8850025000026,,3.49,SOFT DRINKS,,,,True
ASTORIA CREM PISTACCHIO,8028696298497,,4.29,,,,,True
DOLCE MAMA TIRAMISU,8012901003815,,1.99,,,,,True
HESH BLACK SEED OIL,5025042026165,,13.49,,,,,True
PHIZZ MIXED BERRY,5060447850250,,7.99,,,,,True
PHIZZ ORANGE,5060447850007,,7.99,,,,,True
PHIZZ MANGO,5060447850274,,7.99,,,,,True
BLUE TURACO GROUND COFFEE,5060579400460,,6.99,,,,,True
BLUE TURACO WHOLE BEAN COFFEE,5060579400453,,6.99,,,,,True
APPLE CIDER VINEGAR 2000MG,5060814032548,,15.49,,,,,True
BETTER U ENERGY,5060148524290,,2.49,,,,,True
NATURES AID CALCIUM MAG ZINC,5023652204096,,9.99,,,,,True
BREWERS YEAST 300MG,5023652165007,,8.99,,,,,True
BACH SCLERANTHUS,5000488103281,,8.99,,,,,True
BACH AGRIMONY,5000488103014,,8.99,,,,,True
BACH CHERRY PLUM,5000488103069,,8.99,,,,,True
BACH CHICORY,5000488103083,,8.99,,,,,True
OHMYGEMMER DRIED GINGER,8720844067701,,12.99,,,,,True
BALANCED B5 PANTOTHENIC ACID,5055177535249,,9.99,,,,,True
ADVANCED MUSHROOM COMPLEX,5060814030940,,15.49,,,,,True
ACAIACE ACAI BERRY 1500MG,5019781031016,,13.99,,,,,True
HEALTHSPAN APPLE CIDER VINEGAR 500MG,5056169110574,,9.99,,,,,True
BETTERYOU MAGNESIUM TRIPLE BLEND,5060148524641,,14.99,,,,,True
MAGIC TREE SEAMOSS,5065022177111,,24.99,,,,,True
COLLOIDAL SILVER 20PPM SPRAY,609456496148,,12.99,,,,,True
HEALTH AID SUPER BREWERS YEAST,5019781010721,,14.99,,,,,True
BETTERYOU MAGNESIUM SLEEP,5060148524658,,14.99,,,,,True
PHIZZ APPLE BLACKCURRANT,5060447850083,,7.99,,,,,True
PROVEN BIOTICS MULTIVTAMIN 50,5034268006202,,10.49,,,,,True
TROPEAKA SUPERFOOD GREEN D,9350728000365,,37.99,,,,,True
TROPEAKA TONE BCAA,9350728000518,,35.99,,,,,True
NATURES AID ACTIVE MAN 60 TABS,5023652316065,,10.99,,,,,True
COLLODIAL SILVER 20 PPM DROPPER,639767236652,,12.99,,,,,True
RF ODYSEA DOUBLE STUFFED OLIVES,5029223011520,,3.49, GENERAL,,,,True
RF ODYSEA ETNA PITTED OLIVES,5029223011469,,2.99, GENERAL,,,,True
THE GIVING GREE TROPICAL MIX,5060343941533,,4.99,,,,,True
169337955,8682169337955,,3.49, GENERAL,,,,True
POLS FREEZE FRESH APPLE,8682169337023,,3.49, GENERAL,,,,True
POLS FREEZE FRESH MAGIC BALL,8682169337573,,2.29,,,,,True
POLS FREEZE FRESH FRUIT MIX,8682169337894,,3.49, GENERAL,,,,True
MAGICTREE FULL SPECTRUM SEAMOSS,5065022177104,,12.99,,,,,True
MAGIC TREE LIONS MANE,5065022177098,,24.99,,,,,True
NATURES AID CALCIUM MAG D3,5023652900905,,9.99,,,,,True
BIO HEALTH VIT C CRYSTALS,5026470333184,,20.99,,,,,True
NATURES AID CHEW CALCIUM,5023652470606,,5.99,,,,,True
BEKETO VIT C POWDER,5060834810553,,6.99,,,,,True
SAMBUCOL BLACKBERRY GUMMIES,5060216566603,,11.99,,,,,True
FUSHI ASHWAGANDHA,4064182861787,,13.99,,,,,True
FORM EDGE DAILY COGNITIVE,5060516880027,,19.99,,,,,True
FUSHI ASWAGANDHA BLEND,5055757900078,,17.99,,,,,True
CBD ORAL CAPSULE,8438679163290,,19.99,,,,,True
EFAMOL BRAIN FORMULA,5014154000194,,23.99,,,,,True
WILEYS FINEST FISH OIL,857188004135,,39.99,,,,,True
ALOEPURA ALOE VERA COMPLEX,5029354000233,,12.99,,,,,True
BACH CENTAURY,5000488103045,,8.99,,,,,True
BACH ASPEN,5000488103021,,8.99,,,,,True
BRAINS PURE CBD OIL,827993000141,,49.99,,,,,True
KIKI HEALTH CBD OIL,5060018512945,,69.99,,,,,True
89730787,5060489730787,,1.99, GENERAL,,,,True
DAESH LARGE LIME,5060489730794,,1.99, GENERAL,,,,True
SWEET FA GF DOUBLE CHOC,5060027071792,,4.99, GENERAL,,,,True
YOU I KOMBUCHAORIGINAL,5060548920005,,3.29, GENERAL,,,,True
NORTHEN PASTA CO GIGLI,5070002114147,,5.49,,,,,True
NORTHERN PAST CO RADIATORI,5070002114109,,5.49,,,,,True
OSU APPLE CIDER VINEGER BLUE & POM,5060336508224,,7.49, GENERAL,,,,True
RF OSU APPLE CIDER VINEGER ORIGINAL,5060336508200,,7.49, GENERAL,,,,True
CAWSTON PRESS APP & SUM BERRIES,5060054130134,,2.49,,,,,True
CAWSTON PRESS APP & MANGO,5060054130110,,2.49,,,,,True
BURTS PRAWN COCKTAIL,5034709008000,,2.49,,,,,True
BURTS ROAST BEEF,5034709004842,,2.49,,,,,True
BRUTS MATURE CHEDDAR ONION,5034709001414,,2.49,,,,,True
BRUTS SEA SALT VINEGAR,5034709001452,,2.49,,,,,True
BURTS SEA SALT CRACKED PEPPER,5034709001438,,2.49,,,,,True
BURTS LIGHTLY SEA SALT,5034709001353,,2.49,,,,,True
BRUTS ROASTED BEEF,5034709004828,,1.29,,,,,True
BRETS CEPES,3497917001911,,3.39,,,,,True
RF BRETS SEL & VINAIGRE,3497911105127,,3.39, GENERAL,,,,True
FILIPPO BERIO TRUFFLE GLAZE,8002210128392,,3.99, GENERAL,,,,True
HUMAN NATURE SMOKY BBQ,5060318669714,,2.49,,,,,True
HUMAN NATURE HOT JALEPNO,5060318669738,,2.49,,,,,True
SOMETHING&NOTHING GINGER LIME,5060557310583,,2.19, GENERAL,,,,True
SILVER SPOON GRANULATED SUGAR,5010067330205,,1.99,,,,,True
YUTAKA TERIYAKI CHICKEN BAO BUNS,5014276707148,,4.19,,,,,True
VEGETABLE BAO BUNS,5014276707162,,3.59,,,,,True
JUDES FRUIT ROCKETS SINGLE,5060081114039,,1.49,,,,,True
Clipper Earl Grey 80 Bags,5021991938542,,5.29,,,,,True
FLORA V SALTED,8719200274365,,2.59,,,,,True
MILLERS 3 FRUIT CRACKERS,5014908008322,,2.99,,,,,True
MILLERS CHARCOAL WAFERS,5014908008445,,2.69, GENERAL,,,,True
PETERS YARD SOURDOUGH CRISP BREAD,5060198821363,,4.29,,,,,True
BLACK BEE HONEY BRITISH SUMMER,5060554160068,,8.09,,,,,True
CASALINGA BALSAMIC VINEGRAR MODENA,5060140285687,,9.69,,,,,True
MUTTI PASTA SAUCE BASIL,8005110517006,,4.49,,,,,True
NATURAL CANDY JELLY BEANS,5033904000109,,3.69,,,,,True
NATURAL CANDY WINE GUMS,5033904000130,,3.69,,,,,True
PROTEIN BALL CO COFFEE OAT,813047022146,,1.99,,,,,True
PROTEIN BALL CO COCAO ORANGE,813047020043,,1.99,,,,,True
PROTEIN BALL CO CHOC CHIP,813047020203,,1.99,,,,,True
MAZZETTI WHITE CONDIMENT,8002461910791,,7.99, GENERAL,,,,True
COOL CHILE MEXICAN SALT,5029210001510,,4.99,,,,,True
DANDS WASABI HUMMUS,5070002264958,,4.29,,,,,True
DIFORTI BARCHETTE SALTED CARAMEL,8053435770958,,4.99,,,,,True
PUNCHY MEXICAN LIME,5060602580961,,1.69, GENERAL,,,,True
MOONVALLEY CHOC DIPPED,7350102860877,,2.29,,,,,True
MOONVALLEY OATS N DATES CHOC SEA S,7350102869993,,2.29,,,,,True
MOONVALLEY OATS N DATES LEM GIN,7350102860594,,2.29,,,,,True
THE ESTATE DAIRY LEMON,5065019089021,,1.59, GENERAL,,,,True
THE ESTATE DAIRY YOGURT,5065019089014,,1.59, GENERAL,,,,True
THE ESTATE DAIRY STRAW YOGURT,5065019089052,,1.59, GENERAL,,,,True
STUART&SONS EX AVOCADO OIL,5070003555703,,9.99,,,,,True
L.A BREWERY SPARKLING GINGER,5060534060333,,4.09,,,,,True
RF ODYSEA ALEXANDRIA PITTED OLIVES,5029223010462,,4.99, GENERAL,,,,True
AYTAC ONCU BLACK OLIVES,8693891410625,,4.99, GENERAL,,,,True
RUMMO INTEGRALE FARFALLE NO 85,8008343709859,,2.99,,,,,True
CHIMILOVE CHIMICHURRI,630282842731,,5.89,,,,,True
GHEE EASY,8717953206404,,23.99,,,,,True
RUMMO INTEGRALE MEZZI RIGATONI 51,8008343709514,,2.99,,,,,True
evia water 50cl,3068320055008,,1,,,,,True
BOUNDLESS SOUR CREAM ONION,2030144130187,,2.99,,,,,True
BOUNDLESS SEA SALT VINEGAR,5060544130125,,2.99,,,,,True
BOUNDLESS SMOCKY BACON,5060544130163,,2.99,,,,,True
BOUNDLESS CHIPOTLE LIME,5060544130132,,2.99,,,,,True
NEAT SWEETS GF CANDY SOUR CITRUS,5070002635215,,1.99,,,,,True
THERA NORDIC HEALTHY FIBRE,6430071290149,,26.99,,,,,True
FUSSY WAVY DAYS,5065010483019,,12.99,,,,,True
FUSSY COCONUT MILK,5065010483330,,12.99,,,,,True
NEAT SWEETS GF CANDY FIZZY COLA,5070002635222,,1.99,,,,,True
NEAT SWEETS GF CANDY FRUITY BERRY,5070002635208,,1.99,,,,,True
MOONVALLEY CHOC DIPPED RASPBERY,7350102860891,,2.29,,,,,True
MOONVALLEY OATS DATES ORNG BEET,7350102860938,,2.29,,,,,True
MOONVALLEY OATS DATES APP CINN,7350102860945,,2.29,,,,,True
